F,SBD,,50.85,51.9,122.47,45.36,138.35,306.17
M,SBD,34.0,106.1,110,280.0,207.5,260.0,747.5
M,SBD,49.5,72.7,74,157.5,100.0,202.5,460.0
M,SBD,36.5,92.5,93,217.5,157.5,230.0,605.0
F,SBD,18.5,62.2,63,105.0,67.5,125.0,297.5
M,SBD,27.5,91.0,100,240.0,185.0,270.0,695.0
F,SBD,31.0,84.0,84,92.5,55.0,110.0,257.5
M,SBD,22.0,103.7,105,202.5,130.0,212.5,545.0
F,D,17.5,53.1,56,,,112.5,112.5
M,D,75.0,105.35,120,,,137.5,137.5
F,SBD,,79.29,82.3,,,,
M,SBD,31.0,107.5,110,255.0,175.0,280.0,710.0
M,SBD,33.5,93.0,93,210.0,137.5,247.5,595.0
F,SBD,,49.44,51.9,83.91,43.09,97.52,224.53
M,SBD,22.5,80.2,83,215.0,140.0,215.0,570.0
F,SBD,37.5,63.2,72,105.0,62.5,137.5,305.0
M,SBD,19.5,79.9,83,230.0,137.5,245.0,612.5
M,B,34.0,110.0,110,,217.5,,217.5
M,SBD,13.5,47.5,48,82.5,65.0,117.5,265.0
F,SBD,38.0,,82.5+,113.4,63.5,140.61,317.51
M,BD,34.0,162.39,140+,,385.55,340.19,725.75
M,D,29.0,170.2,120+,,,355.0,355.0
F,SBD,12.5,68.2,72,110.0,52.5,92.5,255.0
F,BD,34.0,51.89,52,,70.0,152.5,222.5
M,SBD,49.5,97.3,105,175.0,110.0,210.0,495.0
F,B,18.0,55.0,56,,82.5,,82.5
M,SBD,,111.8,120,265.0,167.5,285.0,717.5
F,SBD,,65.14,67.3,83.91,49.9,106.59,240.4
M,B,,67.0,67.5,,107.5,,107.5
M,B,,82.5,82.5,,,,
M,SBD,41.0,70.3,74,150.0,110.0,200.0,460.0
F,SBD,,77.11,82.3,90.72,31.75,97.52,219.99
F,SBD,,118.66,117.7+,140.61,83.91,131.54,356.07
M,SBD,23.0,82.65,83,250.0,147.5,282.5,680.0
M,SBD,,81.5,83,190.0,120.0,240.0,550.0
F,SBD,39.0,54.6,56,90.0,45.0,117.5,252.5
F,SBD,16.5,87.0,90,102.06,38.56,124.74,265.35
F,SBD,24.5,74.16,76,132.5,77.5,137.5,347.5
M,B,18.0,55.4,56,,102.5,,102.5
F,SBD,,81.74,82.3,88.45,54.43,102.06,244.94
M,B,22.0,100.0,100,,230.0,,230.0
F,SBD,,66.0,67.5,117.5,82.5,150.0,350.0
M,SBD,56.0,107.5,110,180.0,157.5,210.0,547.5
M,SBD,36.0,95.8,100,150.0,115.0,200.0,465.0
M,SBD,,91.38,93,227.5,185.0,240.0,652.5
M,SBD,19.5,81.0,83,110.0,70.0,130.0,310.0
M,B,,103.7,105,,155.0,,155.0
M,SBD,26.5,64.1,66,167.5,115.0,210.0,492.5
M,SBD,,120.0,120,210.0,132.5,180.0,522.5
M,SBD,17.5,79.3,83,177.5,122.5,215.0,515.0
M,D,40.0,97.9,100,,,250.0,250.0
M,SBD,22.5,125.0,125,270.0,172.5,282.5,725.0
M,SBD,40.5,90.0,90,250.0,170.0,275.0,695.0
F,SBD,,56.0,56,97.5,45.0,105.0,247.5
M,SBD,,69.3,74,197.5,117.5,180.0,495.0
M,SBD,50.0,99.5,100,212.5,185.0,230.0,627.5
F,SBD,47.5,81.05,84,125.0,70.0,150.0,345.0
M,B,42.0,119.5,,,215.0,,215.0
F,SBD,16.5,89.8,84+,165.0,70.0,182.5,417.5
F,BD,11.5,47.02,52,,30.0,92.5,122.5
M,D,32.0,77.7,82.5,,,195.0,195.0
F,D,40.0,51.5,52,,,100.0,100.0
F,D,26.5,57.6,60,,,100.0,100.0
M,B,20.0,59.3,60,,125.0,,125.0
M,SBD,32.5,99.8,105,170.0,127.5,227.5,525.0
M,B,33.5,66.2,67.5,,175.0,,175.0
F,B,33.5,57.4,63,,92.5,,92.5
F,SBD,,59.7,63,65.0,40.0,92.5,197.5
F,SBD,,72.21,75,117.93,63.5,142.88,324.32
F,SBD,,48.99,51.9,74.84,38.56,79.38,192.78
M,B,38.0,107.6,110,,,,
M,SBD,,73.5,74,177.5,120.0,200.0,497.5
F,SBD,18.5,59.7,63,97.5,65.0,107.5,270.0
M,B,27.5,120.2,125,,240.0,,240.0
M,B,34.5,72.6,74,,205.0,,205.0
M,B,31.0,88.4,90,,230.0,,230.0
M,SBD,17.5,55.1,56,110.0,62.5,167.5,340.0
F,SBD,38.5,83.96,84,95.0,77.5,130.0,302.5
F,SBD,26.0,59.2,60,97.5,50.0,125.0,272.5
F,SBD,,42.32,44.2,72.57,24.95,77.11,174.63
F,SBD,,62.14,67.3,79.38,38.56,81.65,199.58
M,D,,90.0,90,,,226.8,226.8
F,SBD,,50.98,51.9,83.91,45.36,102.06,231.33
F,SBD,,113.94,117.7,188.24,108.86,156.49,453.59
F,SBD,,61.6,67.3,58.97,29.48,74.84,163.29
M,B,23.5,65.2,67.5,,107.5,,107.5
F,SBD,49.0,59.0,60,75.0,45.0,132.5,252.5
F,SBD,,69.5,72,80.0,37.5,102.5,220.0
F,SBD,20.5,46.6,47,92.5,52.5,115.0,260.0
F,BD,,77.34,82.5,,45.0,97.5,142.5
M,B,28.0,83.5,90,,125.0,,125.0
M,B,,99.8,105,,70.0,,70.0
M,S,,82.5,82.5,100.0,,,100.0
M,SBD,32.5,112.45,120,180.0,120.0,200.0,500.0
M,B,37.0,96.0,110,,195.0,,195.0
F,SBD,18.0,69.4,72,163.0,90.0,190.0,443.0
M,B,56.5,104.1,105,,160.0,,160.0
F,S,29.5,59.9,60,125.0,,,
F,D,25.0,48.0,48,,,110.0,110.0
F,SBD,,58.47,60.1,79.38,36.29,95.25,210.92
M,SBD,,90.3,100,125.0,95.0,170.0,390.0
M,B,,98.9,100,,162.5,,162.5
M,B,17.5,89.1,93,,97.5,,97.5
F,SBD,44.5,64.05,72,50.0,30.0,80.0,160.0
F,SBD,,52.34,56,61.23,27.22,83.91,172.37
F,B,39.5,73.89,76,,75.0,,75.0
M,SBD,17.5,58.75,60,125.0,67.5,165.0,357.5
M,SBD,32.5,121.6,125,120.0,80.0,165.0,365.0
M,SBD,,85.7,100,165.0,135.0,215.0,515.0
M,S,51.5,89.3,90,112.5,,,112.5
M,B,30.0,81.9,82.5,,140.0,,140.0
M,SBD,28.0,80.0,82.5,185.0,130.0,,
F,B,48.5,46.5,47,,90.0,,90.0
M,B,,127.6,140,,160.0,,160.0
M,B,,123.15,120+,,165.0,,165.0
F,B,50.5,114.18,84+,,45.0,,45.0
M,SBD,19.5,84.1,90,180.0,110.0,200.0,490.0
M,B,53.5,109.77,110,,,,
F,SBD,13.5,64.18,67.3,113.4,63.5,113.4,290.3
F,SBD,,67.31,67.3,90.72,43.09,115.67,249.48
M,SBD,46.5,104.2,105,190.0,125.0,235.0,550.0
M,B,66.5,110.0,120,,175.0,,175.0
M,B,28.5,136.5,120+,,312.5,,312.5
M,SBD,33.5,86.3,90,202.5,132.5,250.0,585.0
M,SBD,48.5,55.75,59,150.0,110.0,185.0,445.0
M,SBD,29.5,98.3,105,160.0,110.0,235.0,505.0
M,SBD,42.0,94.65,100,230.0,165.0,230.0,625.0
F,SBD,15.5,60.8,63,60.0,40.0,80.0,180.0
F,SBD,,72.19,75,92.99,54.43,95.25,242.67
M,SBD,26.5,82.7,83,305.0,245.0,290.0,840.0
M,SBD,29.0,98.7,100,202.0,143.0,241.0,586.0
F,SBD,,128.55,117.7+,120.2,54.43,117.93,292.57
M,B,,119.5,125,,160.0,,160.0
F,SBD,,81.92,82.3,140.61,65.77,138.35,344.73
M,D,27.5,71.3,75,,,215.0,215.0
M,SBD,33.5,82.11,83,220.0,150.0,250.0,620.0
F,SBD,,,,,,,
F,SBD,14.0,123.05,84+,95.0,42.5,112.5,250.0
M,SBD,,107.7,120,165.0,110.0,215.0,490.0
M,B,53.0,102.3,110,,140.0,,140.0
M,D,27.0,94.7,100,,,,
F,SBD,,53.25,56,77.11,34.02,81.65,192.78
F,SBD,,94.62,100,142.88,72.57,117.93,333.39
F,B,35.5,61.5,63,,77.5,,77.5
F,D,45.5,66.4,67.5,,,150.0,150.0
M,SBD,19.5,87.85,90,200.0,110.0,222.5,532.5
M,SBD,48.5,104.1,105,240.0,195.0,100.0,535.0
M,B,45.0,82.8,90,,127.5,,127.5
M,B,21.0,76.4,82.5,,130.0,,130.0
F,SBD,19.5,54.58,57,120.0,75.0,132.5,327.5
F,SBD,,90.0,90,162.5,70.0,162.5,395.0
M,SBD,,60.0,60,165.0,107.5,195.0,467.5
M,B,21.0,138.6,140,,175.0,,175.0
M,SBD,14.0,82.5,82.5,131.54,79.38,154.22,365.14
M,SBD,,89.2,90,265.0,192.5,260.0,717.5
M,B,30.0,79.6,82.5,,110.0,,110.0
F,SBD,,105.51,117.7,138.35,95.25,,
F,SBD,27.5,60.2,63,175.0,103.0,180.0,458.0
F,SBD,,51.66,51.9,102.06,61.23,113.4,276.69
F,B,50.0,47.9,48,,85.0,,85.0
M,SBD,,96.8,100,124.74,124.74,165.56,415.04
M,SBD,30.5,72.77,74,170.0,120.0,220.0,510.0
F,SBD,,45.18,47.8,83.91,45.36,83.91,213.19
F,SBD,37.5,54.8,56,105.0,62.5,122.5,290.0
F,SBD,40.5,59.3,60,100.0,52.5,110.0,262.5
M,B,41.0,51.36,54,,192.0,,192.0
M,B,39.0,88.2,90,,150.0,,150.0
M,D,45.0,107.0,110,,,210.0,210.0
M,SBD,45.0,111.8,125,210.0,150.0,230.0,590.0
M,B,24.5,86.88,90,,190.0,,190.0
M,SBD,23.0,72.1,75,155.0,97.5,182.5,435.0
F,SBD,,61.46,67.3,61.23,22.68,81.65,165.56
M,SBD,20.5,74.7,75,235.0,160.0,235.0,630.0
F,SBD,,111.2,84+,150.0,82.5,175.0,407.5
M,B,23.5,82.6,83,,122.5,,122.5
M,B,31.0,89.0,90,,177.5,,177.5
M,D,31.0,102.9,110,,,292.5,292.5
M,BD,38.0,150.25,140+,,195.0,280.0,475.0
M,SBD,46.5,78.0,83,200.0,135.0,225.0,560.0
F,B,23.5,62.35,63,,80.0,,80.0
M,SBD,15.0,67.34,74,100.0,70.0,145.0,315.0
M,BD,,74.21,75,,137.5,260.0,397.5
M,D,18.5,99.2,100,,,145.0,145.0
F,SBD,18.5,77.2,84,125.0,55.0,130.0,
F,SBD,,95.25,100,117.93,58.97,111.13,288.03
M,SBD,44.5,64.0,67.5,170.0,100.0,175.0,445.0
M,SBD,17.5,51.45,52,137.5,90.0,160.0,387.5
M,D,20.5,78.02,82.5,,,249.48,249.48
M,B,38.0,136.2,140,,310.0,,310.0
M,B,,110.0,120,,180.0,,180.0
M,SBD,39.5,97.5,100,160.0,140.0,200.0,500.0
M,SBD,21.5,101.55,105,240.0,150.0,300.0,690.0
M,B,65.5,103.5,105,,155.0,,155.0
F,SBD,35.5,71.1,76,145.0,85.0,155.0,385.0
M,B,35.5,81.2,82.5,,130.0,,130.0
M,B,25.5,81.85,82.5,,197.5,,197.5
F,SBD,26.0,65.7,72,102.5,55.0,120.0,277.5
F,D,24.5,53.45,56,,,132.5,132.5
F,SBD,,54.98,56,61.23,34.02,97.52,192.78
M,SBD,17.5,58.6,59,,95.0,170.0,
M,B,16.5,97.0,100,,130.0,,130.0
M,SBD,,97.3,105,145.0,90.0,190.0,425.0
M,B,27.0,77.8,82.5,,162.5,,162.5
F,SBD,,55.3,57,77.5,42.5,125.0,245.0
F,SBD,13.5,51.5,52,70.0,50.0,85.0,205.0
M,B,,89.81,90,,199.58,,199.58
M,B,30.0,67.3,67.5,,157.5,,157.5
M,SBD,40.5,119.0,120,222.5,130.0,242.5,595.0
F,SBD,,102.51,117.7,136.08,63.5,145.15,344.73
F,SBD,22.0,67.0,67.5,170.0,85.0,165.0,420.0
F,B,,80.1,83,,70.31,,70.31
M,SBD,,90.2,93,100.0,95.0,140.0,335.0
M,SBD,39.5,104.61,105,230.0,213.5,255.0,698.5
M,SBD,65.0,92.4,93,160.0,100.0,245.0,505.0
M,SBD,19.5,73.3,75,120.0,100.0,160.0,380.0
F,SBD,28.0,66.9,67.5,120.0,62.5,140.0,322.5
F,SBD,,43.82,44.2,104.33,56.7,111.13,272.16
M,B,38.0,104.7,110,,180.0,,180.0
M,SBD,24.5,76.0,83,155.0,82.5,215.0,452.5
M,B,31.5,123.6,125,,190.0,,190.0
F,SBD,,59.96,60.1,83.91,,83.91,
M,SBD,,55.0,56,192.5,157.5,202.5,552.5
M,SBD,43.5,59.75,60,205.0,130.0,217.5,552.5
M,B,38.0,95.5,100,,250.0,,250.0
M,SBD,23.0,121.5,125,197.5,157.5,281.0,636.0
F,SBD,38.5,56.2,57,112.5,75.0,152.5,340.0
M,SBD,26.5,76.9,83,177.5,137.5,247.5,562.5
M,B,24.5,114.5,120,,180.0,,180.0
M,B,39.0,138.71,140,,460.4,,460.4
M,SBD,,138.44,140,249.48,192.78,322.05,764.3
M,B,23.0,94.2,100,,155.0,,155.0
F,SBD,,44.09,44.2,90.72,43.09,108.86,242.67
M,B,41.0,107.0,110,,191.0,,191.0
M,SBD,20.5,73.4,74,185.0,120.0,227.5,532.5
F,SBD,16.5,81.15,82.3,183.7,108.86,161.03,453.59
M,SBD,26.5,106.7,110,320.0,175.0,330.0,825.0
M,B,29.0,96.7,100,,262.5,,262.5
M,SBD,,90.0,90,300.0,212.5,260.0,772.5
M,B,28.0,95.5,100,,182.5,,182.5
M,SBD,,92.1,93,205.0,117.5,240.0,562.5
M,SBD,16.5,72.2,74,182.5,127.5,197.5,507.5
M,BD,49.0,102.7,110,,135.0,175.0,310.0
M,SBD,34.0,140.0,140,226.8,183.7,102.06,512.56
M,D,25.5,91.45,93,,,245.0,245.0
M,SBD,17.5,71.5,75,155.0,82.5,187.5,425.0
M,SBD,,92.1,93,190.0,177.5,185.0,552.5
M,SBD,16.5,59.6,66,,90.0,,
F,SBD,,53.9,56,115.0,53.5,110.0,278.5
F,SBD,23.5,61.3,63,107.5,55.0,105.0,267.5
M,B,17.5,74.5,75,,157.5,,157.5
M,SBD,16.5,55.95,56,195.0,107.5,217.5,520.0
F,SBD,,63.23,67.3,115.67,54.43,138.35,308.44
F,SBD,,72.3,75,120.2,54.43,120.2,294.84
M,SBD,47.5,55.1,56,180.0,95.0,180.0,455.0
F,SBD,,59.56,60.1,133.81,,,
F,SBD,16.5,59.2,63,110.0,50.0,105.0,265.0
M,D,16.0,68.0,75,,,200.0,200.0
M,SBD,27.5,115.8,120,197.5,155.0,255.0,607.5
F,SBD,,94.44,100,102.06,56.7,108.86,267.62
F,SBD,,58.06,60.1,97.52,43.09,102.06,242.67
M,SBD,30.0,89.2,90,-300.0,,,
M,SBD,39.0,108.6,120,255.0,177.5,285.0,717.5
M,B,33.5,105.69,110,,215.0,,215.0
M,B,,74.7,75,,100.0,,100.0
F,D,,108.14,90+,,,101.0,101.0
F,SBD,31.0,69.6,75,115.0,67.5,157.5,340.0
F,SBD,14.5,97.98,100,,,,
M,B,46.5,131.8,120+,,280.0,,280.0
M,SBD,16.0,80.95,83,240.0,140.0,215.0,595.0
M,B,17.5,101.7,110,,170.0,,170.0
F,SBD,36.0,59.1,60,87.5,60.0,125.0,272.5
M,SBD,29.5,80.9,83,190.0,100.0,200.0,490.0
M,SBD,24.5,155.2,120+,330.0,190.0,262.5,782.5
M,SBD,38.0,89.6,90,220.0,150.0,270.0,640.0
F,SBD,,107.05,117.7,167.83,70.31,161.03,399.16
M,B,28.5,98.5,100,,,,
M,BD,58.5,103.7,105,,167.5,210.0,377.5
M,D,22.5,88.0,90,,,210.0,210.0
F,SBD,,58.51,60.1,74.84,38.56,88.45,201.85
M,D,43.0,90.3,93,,,250.0,250.0
M,SBD,16.0,72.5,75,145.0,120.0,140.0,405.0
F,SBD,41.0,65.2,67.5,107.5,52.5,97.5,257.5
M,SBD,55.5,82.1,82.5,155.0,112.5,195.0,462.5
F,SB,,55.0,57,122.5,55.0,,177.5
F,SBD,,72.57,75,131.54,49.9,145.15,326.59
F,SBD,,55.16,56,77.11,52.16,92.99,222.26
M,B,21.5,95.0,100,,175.0,,175.0
F,SBD,,89.4,84+,147.5,67.5,145.0,360.0
F,SBD,,43.54,44.2,74.84,31.75,83.91,190.51
F,SBD,,48.72,51.9,95.25,45.36,97.52,238.14
M,SBD,,109.8,120,210.0,157.5,255.0,622.5
F,SBD,,69.3,72,100.0,55.0,110.0,265.0
M,SBD,,64.01,66,170.0,95.0,192.5,457.5
M,D,,115.5,125,,,200.0,200.0
M,B,20.0,74.1,75,,140.0,,140.0
M,SBD,18.5,64.7,66,165.0,120.0,187.5,472.5
M,B,53.5,113.5,120,,162.5,,162.5
M,SBD,,84.7,90,210.0,167.5,230.0,607.5
M,D,,91.7,100,,,250.0,250.0
F,SBD,34.5,51.7,52,75.0,52.5,120.0,247.5
M,SBD,39.5,112.47,120,235.0,150.0,265.0,650.0
M,B,,107.27,110,,210.92,,210.92
M,SBD,14.5,51.75,53,115.0,72.5,130.0,317.5
M,SBD,38.5,88.81,90,182.5,157.5,230.0,570.0
M,B,72.0,73.6,75,,62.5,,62.5
M,D,31.5,88.5,90,,,212.5,212.5
F,D,22.0,55.9,56,,,157.5,157.5
F,B,,62.87,63,,47.63,,47.63
M,B,23.0,78.8,82.5,,112.5,,112.5
F,SBD,,83.28,90,142.88,56.7,117.93,317.51
F,SBD,,65.0,67.3,79.38,49.9,90.72,219.99
M,SBD,32.0,117.66,118,249.48,167.83,290.3,707.6
M,B,19.0,86.8,90,,170.0,,170.0
M,B,28.5,84.5,90,,130.0,,130.0
M,SBD,53.0,109.81,110,207.5,150.0,250.0,607.5
F,SBD,17.5,57.79,60.1,117.93,52.16,124.74,294.84
M,B,48.0,113.15,125,,155.0,,155.0
F,SBD,,83.7,84,120.0,90.0,142.5,352.5
M,SBD,23.5,73.1,74,185.0,137.5,182.5,505.0
M,B,,121.5,125,,175.0,,175.0
M,D,58.0,96.0,100,,,150.0,150.0
F,SBD,34.0,95.25,90+,125.0,80.0,150.0,355.0
F,SBD,,69.04,75,,,,
M,B,,81.6,83,,170.0,,170.0
M,B,,109.6,110,,,,
M,SBD,23.5,81.4,83,225.0,140.0,240.0,605.0
M,D,22.0,92.3,100,,,280.0,280.0
F,SBD,,46.81,47.8,115.67,58.97,117.93,292.57
F,SBD,29.0,62.8,63,100.0,80.0,150.0,330.0
M,SBD,39.5,95.65,100,225.0,147.5,260.0,632.5
F,B,40.5,64.8,67.5,,75.0,,75.0
F,SBD,,46.99,47.8,86.18,40.82,79.38,206.38
M,D,38.0,118.4,125,,,235.0,235.0
F,SBD,17.5,54.6,57,92.5,52.5,100.0,245.0
F,SBD,,47.36,47.8,131.54,63.5,133.81,328.85
M,B,40.0,73.3,75,,145.0,,145.0
F,SBD,19.5,61.9,63,120.0,60.0,120.0,300.0
M,SBD,29.0,87.8,93,237.5,140.0,240.0,617.5
M,B,14.5,80.5,82.5,,,,
F,SBD,18.5,67.8,72,137.5,85.0,165.0,387.5
F,SBD,,98.66,100,,,,
F,SBD,31.0,66.7,67.5,210.0,142.5,232.5,585.0
M,SBD,22.0,90.0,90,300.0,195.0,300.0,795.0
M,SBD,22.5,106.9,120,237.5,137.5,285.0,660.0
M,SBD,20.5,92.0,93,220.0,132.5,227.5,580.0
M,B,30.5,86.8,90,,145.0,,145.0
M,SBD,10.0,41.0,52,46.0,34.0,75.0,155.0
M,D,,125.0,125,,,282.5,282.5
M,SBD,23.0,107.0,110,245.0,160.0,240.0,645.0
M,SBD,38.0,100.0,100,280.0,232.5,250.0,762.5
F,SBD,28.5,90.4,84+,150.0,90.0,160.0,400.0
M,B,50.5,80.1,82.5,,115.0,,115.0
F,SBD,,53.52,56,77.11,47.63,79.38,204.12
M,SBD,8.5,46.2,48,32.5,25.0,62.5,120.0
M,B,,97.75,100,,183.7,,183.7
M,B,25.5,73.5,75,,165.0,,165.0
F,B,,86.18,90.2,,56.7,,56.7
M,SBD,,72.1,74,192.5,142.5,245.0,580.0
M,SBD,30.0,81.6,82.5,192.5,117.5,,
M,SBD,23.5,104.0,105,187.5,130.0,202.5,520.0
F,SBD,38.0,56.0,56,117.5,62.5,,
F,SBD,18.5,60.8,63,115.0,55.0,140.0,310.0
F,B,39.5,65.4,67.5,,97.5,,97.5
F,SBD,,68.49,75,124.74,54.43,111.13,290.3
F,SBD,24.5,76.0,84,135.0,62.5,120.0,317.5
M,S,38.0,103.3,110,160.0,,,160.0
M,B,,81.4,83,,90.0,,90.0
M,SBD,14.5,54.96,59,70.0,42.5,92.5,205.0
M,B,25.0,80.6,88,,,,
F,SBD,,74.3,75,95.25,52.16,111.13,258.55
M,SBD,17.5,60.7,66,165.0,72.5,165.0,402.5
M,B,,87.8,90,,222.5,,222.5
F,SBD,,110.4,117.7,124.74,56.7,120.2,301.64
F,SBD,71.5,60.33,63,45.0,30.0,77.5,152.5
M,SBD,22.0,121.2,120+,275.0,230.0,255.0,760.0
F,SBD,51.5,88.0,91.1,122.47,102.06,192.78,417.31
M,B,24.0,81.5,82.5,,202.5,,202.5
M,B,17.0,125.0,125,,147.5,,147.5
M,SBD,23.0,114.3,110+,280.0,160.0,285.0,725.0
M,SBD,19.5,80.1,83,185.0,115.0,215.0,515.0
M,SBD,30.0,111.0,125,230.0,140.0,200.0,570.0
F,SBD,34.5,46.3,47,60.0,40.0,95.0,195.0
M,B,35.0,115.4,125,,250.0,,250.0
F,SBD,,72.2,84,105.0,52.5,140.0,297.5
M,SBD,35.5,73.8,74,205.0,137.5,220.0,562.5
M,D,20.5,98.4,100,,,270.0,270.0
M,SBD,24.0,97.1,100,235.0,165.0,245.0,645.0
F,SBD,,42.82,44.2,86.18,31.75,72.57,190.51
M,D,35.5,82.5,82.5,,,210.0,210.0
F,SBD,49.5,153.1,84+,85.0,90.0,130.0,305.0
M,SBD,,110.0,110,342.5,240.0,285.0,867.5
M,D,26.0,98.3,100,,,272.5,272.5
M,B,44.5,81.49,82.5,,182.5,,182.5
M,B,,80.1,83,,167.83,,167.83
M,B,17.0,58.7,60,,,,
M,D,,96.0,100,,,270.0,270.0
F,SBD,,46.27,47.8,117.93,63.5,115.67,297.1
M,B,44.0,113.25,125,,260.0,,260.0
M,SBD,28.0,87.4,90,,135.0,,
M,D,22.0,98.5,100,,,312.5,312.5
F,SBD,20.5,69.76,72,145.0,72.5,150.0,367.5
M,B,53.5,102.0,105,,,,
M,SBD,28.5,82.1,83,215.0,140.0,280.0,635.0
F,B,53.5,112.02,,,77.5,,77.5
M,B,42.0,104.9,110,,270.0,,270.0
F,SBD,17.5,50.3,52,77.5,47.5,90.0,215.0
F,B,30.0,65.5,67.5,,70.0,,70.0
M,SBD,22.0,97.3,100,267.5,145.0,275.0,687.5
F,SBD,,99.16,100,142.88,52.16,140.61,335.66
M,SBD,,58.7,59,140.0,,150.0,
M,B,19.5,102.1,110,,132.5,,132.5
M,SBD,36.0,144.7,140+,400.0,240.0,,
M,SBD,,114.29,120,245.0,160.0,275.0,680.0
M,SBD,27.5,80.5,83,235.0,135.0,252.5,622.5
F,BD,24.0,91.5,84+,,60.0,95.0,155.0
M,B,53.5,84.3,93,,140.0,,140.0
M,SBD,27.5,74.7,75,200.0,155.0,265.0,620.0
F,SBD,,55.88,56,68.04,29.48,81.65,179.17
M,SBD,27.5,82.09,,305.0,200.0,312.5,817.5
M,SBD,23.0,101.87,105,250.0,170.0,275.0,695.0
F,SBD,,46.27,47.8,113.4,72.57,127.01,312.98
M,B,18.0,88.4,90,,282.5,,282.5
F,SBD,46.5,54.7,56,100.0,50.5,105.0,255.5
M,SBD,24.0,98.79,100,340.19,226.8,299.37,866.36
M,B,42.0,132.5,140,,220.0,,220.0
M,B,38.0,124.1,125,,190.0,,190.0
F,SBD,19.0,79.7,82.5,100.0,50.0,115.0,265.0
M,SBD,23.0,78.7,82.5,180.0,120.0,230.0,530.0
F,SBD,,78.93,82.3,58.97,45.36,124.74,229.06
F,SBD,,55.16,56,92.99,45.36,129.27,267.62
F,D,28.0,72.0,75,,,100.0,100.0
M,BD,,86.36,90,,102.06,195.04,297.1
F,SBD,,96.8,100,106.59,43.09,115.67,265.35
M,SBD,,125.0,125,265.0,165.0,307.5,737.5
F,SBD,,76.29,82.3,136.08,61.23,124.74,322.05
M,SBD,20.5,90.0,90,290.0,202.5,285.0,777.5
F,SBD,,51.71,51.9,61.23,29.48,79.38,170.1
M,SBD,,67.69,74,160.0,70.0,210.0,440.0
F,SBD,25.0,59.1,60,90.0,55.0,127.5,272.5
M,B,47.0,82.3,82.5,,,,
M,B,18.0,66.7,67.5,,110.0,,110.0
F,SBD,,79.74,82.3,129.27,74.84,102.06,306.17
M,BD,25.0,110.0,110,,145.0,275.0,420.0
F,D,16.5,51.8,52,,,110.0,110.0
M,SBD,33.5,97.43,105,210.0,152.5,255.0,617.5
F,SBD,51.5,60.2,63,87.5,67.5,130.0,285.0
M,B,37.5,105.0,105,,275.5,,275.5
F,SBD,32.5,60.0,60,160.0,82.5,172.5,415.0
M,B,49.0,156.94,140+,,362.87,,362.87
F,SBD,,72.3,75,90.72,36.29,102.06,229.06
M,B,21.5,65.9,66,,112.5,,112.5
M,SBD,25.0,81.1,82.5,,,,
M,SBD,,59.5,60,40.0,40.0,130.0,210.0
F,SBD,25.5,50.95,52,135.0,77.5,135.0,347.5
M,B,17.0,75.0,75,,190.0,,190.0
M,SB,24.5,91.2,93,185.0,147.5,,332.5
M,B,19.5,75.0,75,,127.5,,127.5
M,D,52.0,111.8,125,,,225.0,225.0
M,SBD,,88.3,90,195.0,,,
M,D,24.0,81.1,82.5,,,215.0,215.0
M,SBD,25.5,82.4,83,182.5,150.0,232.5,565.0
F,D,24.0,55.8,56,,,102.5,102.5
M,SBD,,117.03,118,185.0,165.0,227.5,577.5
F,SBD,,54.25,56,102.06,49.9,99.79,251.74
M,B,25.5,72.8,75,,110.0,,110.0
M,B,28.0,123.6,125,,175.0,,175.0
F,SBD,27.0,70.2,72,150.0,75.0,172.5,397.5
M,SBD,20.5,73.5,74,230.0,175.0,230.0,635.0
M,SBD,22.5,102.3,105,200.0,110.0,230.0,540.0
M,SBD,24.5,79.8,82.5,137.5,120.0,192.5,450.0
F,SBD,,50.62,51.9,122.47,61.23,120.2,303.91
M,B,32.5,99.6,100,,,,
M,SBD,17.0,66.0,67.5,125.0,80.0,170.0,375.0
M,BD,,78.8,82.5,,90.0,140.0,230.0
F,SBD,37.0,47.9,48,75.0,47.5,130.0,252.5
F,SBD,17.5,56.05,57,135.0,72.5,165.0,372.5
M,SBD,27.5,94.3,95,267.5,135.0,287.5,690.0
F,SBD,24.5,61.65,63,112.5,80.0,150.0,342.5
F,SBD,,67.13,67.3,122.47,63.5,104.33,290.3
F,SBD,,55.02,56,131.54,63.5,136.08,331.12
F,SBD,,62.37,67.3,102.06,,,
M,SBD,,87.91,90,226.8,147.42,226.8,601.01
M,B,13.0,57.7,60,,60.0,,60.0
M,B,25.0,69.5,75,,125.0,,125.0
F,SBD,,89.99,90,108.86,83.91,117.93,310.71
M,SBD,42.5,87.5,90,165.0,147.5,195.0,507.5
F,SBD,,94.71,100,83.91,47.63,117.93,249.48
F,B,,64.2,67.5,,52.5,,52.5
F,SBD,,50.12,51.9,72.57,24.95,79.38,176.9
F,SBD,,68.13,75,99.79,36.29,99.79,235.87
M,SBD,16.5,73.8,75,175.0,107.5,175.0,457.5
F,SBD,,51.26,51.9,90.72,43.09,81.65,215.46
M,B,20.0,54.35,56,,107.5,,107.5
M,SBD,22.5,105.5,110,240.0,165.0,215.0,620.0
F,SBD,54.5,66.6,72,90.0,57.5,102.5,250.0
M,SBD,17.5,70.3,74,200.0,95.0,200.0,495.0
M,B,51.0,76.6,82.5,,120.0,,120.0
